	Movie Name	Release Year	Directors Name	Production Company	Budget
1071	('Krakatoa', '/wiki/Krakatoa_(film)')	('1932/33', '/wiki/1932_in_film')			
1072	('Kukan', '/wiki/Kukan')	('1941', '/wiki/1941_in_film')			
1073	('La Strada (The Road)', '/wiki/La_Strada')	('1956', '/wiki/1956_in_film')			
1074	('La Dolce Vita', '/wiki/La_Dolce_Vita')	('1961', '/wiki/1961_in_film')			
1075	('Lady Be Good', '/wiki/Lady_Be_Good_(1941_film)')	('1941', '/wiki/1941_in_film')			
1076	('The Last Command', '/wiki/The_Last_Command_(1928_film)')	('1927/28', '/wiki/1927_in_film')			
1077	('Laura', '/wiki/Laura_(1944_film)')	('1944', '/wiki/1944_in_film')			
1078	('The Lavender Hill Mob', '/wiki/The_Lavender_Hill_Mob')	('1952', '/wiki/1952_in_film')			
1079	('Lawrence of Arabia', '/wiki/Lawrence_of_Arabia_(film)')	('1962', '/wiki/1962_in_film')			
1080	('Leave Her to Heaven', '/wiki/Leave_Her_to_Heaven')	('1945', '/wiki/1945_in_film')			
1081	('Lend a Paw', '/wiki/Lend_a_Paw')	('1941', '/wiki/1941_in_film')			
1082	('Les Girls', '/wiki/Les_Girls')	('1957', '/wiki/1957_in_film')			
1083	('A Letter to Three Wives', '/wiki/A_Letter_to_Three_Wives')	('1949', '/wiki/1949_in_film')			
1084	('The Life of Emile Zola', '/wiki/The_Life_of_Emile_Zola')	('1937', '/wiki/1937_in_film')			
1085	('Light in the Window', '/wiki/Light_in_the_Window')	('1952', '/wiki/1952_in_film')			
1086	('Lili', '/wiki/Lili')	('1953', '/wiki/1953_in_film')			
1087	('Lilies of the Field', '/wiki/Lilies_of_the_Field_(1963_film)')	('1963', '/wiki/1963_in_film')			
1088	('The Little Kidnappers (The Kidnappers)', '/wiki/The_Kidnappers')	('1954', '/wiki/1954_in_film')			
1089	('The Little Orphan', '/wiki/The_Little_Orphan')	('1948', '/wiki/1948_in_film')			
1090	('Little Women', '/wiki/Little_Women_(1933_film)')	('1932/33', '/wiki/1932_in_film')			
1091	('Little Women', '/wiki/Little_Women_(1949_film)')	('1949', '/wiki/1949_in_film')			
1092	('The Lives of a Bengal Lancer', '/wiki/The_Lives_of_a_Bengal_Lancer_(film)')	('1935', '/wiki/1935_in_film')			
1093	('The Living Desert', '/wiki/The_Living_Desert')	('1953', '/wiki/1953_in_film')			
1094	('The Longest Day', '/wiki/The_Longest_Day_(film)')	('1962', '/wiki/1962_in_film')			
1095	('Lost Horizon', '/wiki/Lost_Horizon_(1937_film)')	('1937', '/wiki/1937_in_film')			
1096	('The Lost Weekend', '/wiki/The_Lost_Weekend_(film)')	('1945', '/wiki/1945_in_film')			
1097	('Love Is a Many-Splendored Thing', '/wiki/Love_Is_a_Many-Splendored_Thing_(film)')	('1955', '/wiki/1955_in_film')			
1098	('Love Me or Leave Me', '/wiki/Love_Me_or_Leave_Me_(film)')	('1955', '/wiki/1955_in_film')			
1099	('Lust for Life', '/wiki/Lust_for_Life_(1956_film)')	('1956', '/wiki/1956_in_film')			
1100	"(""Magoo's Puddle Jumper"", '/wiki/Magoo%27s_Puddle_Jumper')"	('1956', '/wiki/1956_in_film')			
1101	('Main Street on the March!', '/wiki/Main_Street_on_the_March!')	('1941', '/wiki/1941_in_film')			
1102	('The Man Who Knew Too Much', '/wiki/The_Man_Who_Knew_Too_Much_(1956_film)')	('1956', '/wiki/1956_in_film')			
1103	('Manhattan Melodrama', '/wiki/Manhattan_Melodrama')	('1934', '/wiki/1934_in_film')			
1104	('Marie-Louise', '/wiki/Marie-Louise_(film)')	('1945', '/wiki/1945_in_film')			
1105	('Marty', '/wiki/Marty_(film)')	('1955', '/wiki/1955_in_film')			
1106	('Mary Poppins', '/wiki/Mary_Poppins_(film)')	('1964', '/wiki/1964_in_film')			
1107	('Men Against the Arctic', '/wiki/Men_Against_the_Arctic')	('1955', '/wiki/1955_in_film')			
1108	('The Merry Widow', '/wiki/The_Merry_Widow_(1934_film)')	('1934', '/wiki/1934_in_film')			
1109	"(""A Midsummer Night's Dream"", '/wiki/A_Midsummer_Night%27s_Dream_(1935_film)')"	('1935', '/wiki/1935_in_film')			
1110	('Mighty Joe Young', '/wiki/Mighty_Joe_Young_(1949_film)')	('1949', '/wiki/1949_in_film')			
1111	('Mildred Pierce', '/wiki/Mildred_Pierce_(film)')	('1945', '/wiki/1945_in_film')			
1112	('The Milky Way', '/wiki/The_Milky_Way_(1940_film)')	('1940', '/wiki/1940_in_film')			
1113	('Min and Bill', '/wiki/Min_and_Bill')	('1930/31', '/wiki/1930_in_film')			
1114	('Miracle on 34th Street', '/wiki/Miracle_on_34th_Street')	('1947', '/wiki/1947_in_film')			
1115	('The Miracle Worker', '/wiki/The_Miracle_Worker_(1962_film)')	('1962', '/wiki/1962_in_film')			
1116	('Mister Roberts', '/wiki/Mister_Roberts_(1955_film)')	('1955', '/wiki/1955_in_film')			
1117	('Monsieur Vincent', '/wiki/Monsieur_Vincent')	('1948', '/wiki/1948_in_film')			
1118	('Moonbird', '/wiki/Moonbird')	('1959', '/wiki/1959_in_film')			
1119	('The More the Merrier', '/wiki/The_More_the_Merrier')	('1943', '/wiki/1943_in_film')			
1120	('Morning Glory', '/wiki/Morning_Glory_(1933_film)')	('1932/33', '/wiki/1932_in_film')			
1121	('Moscow Strikes Back', '/wiki/Moscow_Strikes_Back')	('1942', '/wiki/1942_in_film')			
1122	('Mother Wore Tights', '/wiki/Mother_Wore_Tights')	('1947', '/wiki/1947_in_film')			
1123	('Moulin Rouge', '/wiki/Moulin_Rouge_(1952_film)')	('1952', '/wiki/1952_in_film')			
1124	('Mouse Trouble', '/wiki/Mouse_Trouble')	('1944', '/wiki/1944_in_film')			
1125	('Mr. Deeds Goes to Town', '/wiki/Mr._Deeds_Goes_to_Town')	('1936', '/wiki/1936_in_film')			
1126	('Mr. Smith Goes to Washington', '/wiki/Mr._Smith_Goes_to_Washington')	('1939', '/wiki/1939_in_film')			
1127	('Mrs. Miniver', '/wiki/Mrs._Miniver')	('1942', '/wiki/1942_in_film')			
1128	('Munro', '/wiki/Munro_(film)')	('1960', '/wiki/1960_in_film')			
1129	('The Music Box', '/wiki/The_Music_Box')	('1931/32', '/wiki/1931_in_film')			
1130	('The Music Man', '/wiki/The_Music_Man_(1962_film)')	('1962', '/wiki/1962_in_film')			
1131	('Mutiny on the Bounty', '/wiki/Mutiny_on_the_Bounty_(1935_film)')	('1935', '/wiki/1935_in_film')			
1132	('My Fair Lady', '/wiki/My_Fair_Lady_(film)')	('1964', '/wiki/1964_in_film')			
1133	('My Uncle (Mon oncle)', '/wiki/Mon_Oncle')	('1958', '/wiki/1958_in_film')			
1134	('My Gal Sal', '/wiki/My_Gal_Sal')	('1942', '/wiki/1942_in_film')			
1135	('The Naked City', '/wiki/The_Naked_City')	('1948', '/wiki/1948_in_film')			
1136	('National Velvet', '/wiki/National_Velvet_(film)')	('1945', '/wiki/1945_in_film')			
1137	"(""Nature's Half Acre"", '/wiki/Nature%27s_Half_Acre')"	('1951', '/wiki/1951_in_film')			
1138	('Naughty Marietta', '/wiki/Naughty_Marietta_(film)')	('1935', '/wiki/1935_in_film')			
1139	('Neighbours', '/wiki/Neighbours_(1952_film)')	('1952', '/wiki/1952_in_film')			
1140	"(""Neptune's Daughter"", '/wiki/Neptune%27s_Daughter_(1949_film)')"	('1949', '/wiki/1949_in_film')			
1141	('Never on Sunday (Pote tin Kyriaki)', '/wiki/Never_on_Sunday')	('1960', '/wiki/1960_in_film')			
1142	('The Night of the Iguana', '/wiki/The_Night_of_the_Iguana_(film)')	('1964', '/wiki/1964_in_film')			
1143	('Nights of Cabiria (Le Notti di Cabiria)', '/wiki/Nights_of_Cabiria')	('1957', '/wiki/1957_in_film')			
1144	('Nine from Little Rock', '/wiki/Nine_from_Little_Rock')	('1964', '/wiki/1964_in_film')			
1145	('None But the Lonely Heart', '/wiki/None_but_the_Lonely_Heart_(film)')	('1944', '/wiki/1944_in_film')			
1146	('North West Mounted Police', '/wiki/North_West_Mounted_Police_(film)')	('1940', '/wiki/1940_in_film')			
1147	('Now, Voyager', '/wiki/Now,_Voyager')	('1942', '/wiki/1942_in_film')			
1148	('An Occurrence at Owl Creek Bridge', '/wiki/An_Occurrence_at_Owl_Creek_Bridge_(film)')	('1963', '/wiki/1963_in_film')			
1149	('Of Pups and Puzzles', '/wiki/Of_Pups_and_Puzzles')	('1941', '/wiki/1941_in_film')			
1150	('Oklahoma!', '/wiki/Oklahoma!_(1955_film)')	('1955', '/wiki/1955_in_film')			
1151	('The Old Man and the Sea', '/wiki/The_Old_Man_and_the_Sea_(1958_film)')	('1958', '/wiki/1958_in_film')			
1152	('The Old Mill', '/wiki/The_Old_Mill')	('1937', '/wiki/1937_in_film')			
1153	('On the Town', '/wiki/On_the_Town_(film)')	('1949', '/wiki/1949_in_film')			
1154	('On the Waterfront', '/wiki/On_the_Waterfront')	('1954', '/wiki/1954_in_film')			
1155	('One Hundred Men and a Girl', '/wiki/One_Hundred_Men_and_a_Girl')	('1937', '/wiki/1937_in_film')			
1156	('One Night of Love', '/wiki/One_Night_of_Love')	('1934', '/wiki/1934_in_film')			
1157	('One Way Passage', '/wiki/One_Way_Passage')	('1932/33', '/wiki/1932_in_film')			
1158	('Overture to The Merry Wives of Windsor', '/wiki/Overture_to_The_Merry_Wives_of_Windsor')	('1953', '/wiki/1953_in_film')			
1159	('The Paleface', '/wiki/The_Paleface_(1948_film)')	('1948', '/wiki/1948_in_film')			
1160	('Panic in the Streets', '/wiki/Panic_in_the_Streets_(film)')	('1950', '/wiki/1950_in_film')			
1161	"(""Papa's Delicate Condition"", '/wiki/Papa%27s_Delicate_Condition')"	('1963', '/wiki/1963_in_film')			
1162	('The Patriot', '/wiki/The_Patriot_(1928_film)')	('1928/29', '/wiki/1928_in_film')			
1163	('Penny Wisdom', '/wiki/Penny_Wisdom')	('1937', '/wiki/1937_in_film')			
1164	('Phantom of the Opera', '/wiki/Phantom_of_the_Opera_(1943_film)')	('1943', '/wiki/1943_in_film')			
1165	('The Philadelphia Story', '/wiki/The_Philadelphia_Story_(film)')	('1940', '/wiki/1940_in_film')			
1166	('Picnic', '/wiki/Picnic_(1955_film)')	('1955', '/wiki/1955_in_film')			
1167	('The Picture of Dorian Gray', '/wiki/The_Picture_of_Dorian_Gray_(1945_film)')	('1945', '/wiki/1945_in_film')			
1168	('Pillow Talk', '/wiki/Pillow_Talk_(film)')	('1959', '/wiki/1959_in_film')			
1169	('The Pink Phink', '/wiki/The_Pink_Phink')	('1964', '/wiki/1964_in_film')			
1170	('Pinocchio', '/wiki/Pinocchio_(1940_film)')	('1940', '/wiki/1940_in_film')			
1171	('A Place in the Sun', '/wiki/A_Place_in_the_Sun_(1951_film)')	('1951', '/wiki/1951_in_film')			
1172	('Plymouth Adventure', '/wiki/Plymouth_Adventure')	('1952', '/wiki/1952_in_film')			
1173	('Pollyanna', '/wiki/Pollyanna_(1960_film)')	('1960', '/wiki/1960_in_film')			
1174	('Porgy and Bess', '/wiki/Porgy_and_Bess_(film)')	('1959', '/wiki/1959_in_film')			
1175	('Portrait of Jennie', '/wiki/Portrait_of_Jennie')	('1948', '/wiki/1948_in_film')			
1176	('Prelude to War', '/wiki/Prelude_to_War')	('1942', '/wiki/1942_in_film')			
1177	('Pride and Prejudice', '/wiki/Pride_and_Prejudice_(1940_film)')	('1940', '/wiki/1940_in_film')			
1178	('The Pride of the Yankees', '/wiki/The_Pride_of_the_Yankees')	('1942', '/wiki/1942_in_film')			
1179	"(""Princess O'Rourke"", '/wiki/Princess_O%27Rourke')"	('1943', '/wiki/1943_in_film')			
1180	('The Private Life of Henry VIII', '/wiki/The_Private_Life_of_Henry_VIII')	('1932/33', '/wiki/1932_in_film')			
1181	('The Private Life of the Gannets', '/wiki/The_Private_Life_of_the_Gannets')	('1937', '/wiki/1937_in_film')			
1182	('Project Hope', '/wiki/Project_Hope_(film)')	('1961', '/wiki/1961_in_film')			
1183	('The Public Pays', '/wiki/The_Public_Pays')	('1936', '/wiki/1936_in_film')			
1184	('Pygmalion', '/wiki/Pygmalion_(1938_film)')	('1938', '/wiki/1938_in_film')			
1185	"(""Quicker'n a Wink"", '/wiki/Quicker%27n_a_Wink')"	('1940', '/wiki/1940_in_film')			
1186	('The Quiet Man', '/wiki/The_Quiet_Man')	('1952', '/wiki/1952_in_film')			
1187	('Quiet Please!', '/wiki/Quiet_Please!')	('1945', '/wiki/1945_in_film')			
1188	('The Rains Came', '/wiki/The_Rains_Came')	('1939', '/wiki/1939_in_film')			
1189	('Rashomon', '/wiki/Rashomon')	('1951', '/wiki/1951_in_film')			
1190	"(""The Razor's Edge"", '/wiki/The_Razor%27s_Edge_(1946_film)')"	('1946', '/wiki/1946_in_film')			
1191	('Reap the Wild Wind', '/wiki/Reap_the_Wild_Wind')	('1942', '/wiki/1942_in_film')			
1192	('Rebecca', '/wiki/Rebecca_(1940_film)')	('1940', '/wiki/1940_in_film')			
1193	('The Red Balloon (Le ballon rouge)', '/wiki/The_Red_Balloon')	('1956', '/wiki/1956_in_film')			
1194	('The Red Shoes', '/wiki/The_Red_Shoes_(1948_film)')	('1948', '/wiki/1948_in_film')			
1195	('The Robe', '/wiki/The_Robe_(film)')	('1953', '/wiki/1953_in_film')			
1196	"(""Robert Frost: A Lover's Quarrel with the World"", '/wiki/Robert_Frost:_A_Lover%27s_Quarrel_with_the_World')"	('1963', '/wiki/1963_in_film')			
1197	('Roman Holiday', '/wiki/Roman_Holiday')	('1953', '/wiki/1953_in_film')			
1198	('Room at the Top', '/wiki/Room_at_the_Top_(1959_film)')	('1959', '/wiki/1959_in_film')			
1199	('The Rose Tattoo', '/wiki/The_Rose_Tattoo_(film)')	('1955', '/wiki/1955_in_film')			
1200	('Sabrina', '/wiki/Sabrina_(1954_film)')	('1954', '/wiki/1954_in_film')			
1201	('Samson and Delilah', '/wiki/Samson_and_Delilah_(1949_film)')	('1950', '/wiki/1950_in_film')			
1202	('Samurai I: Musashi Miyamoto (Miyamoto Musashi)', '/wiki/Samurai_I:_Musashi_Miyamoto')	('1955', '/wiki/1955_in_film')			
1203	('San Francisco', '/wiki/San_Francisco_(1936_film)')	('1936', '/wiki/1936_in_film')			
1204	('Sayonara', '/wiki/Sayonara')	('1957', '/wiki/1957_in_film')			
1205	('The Scoundrel', '/wiki/The_Scoundrel_(1935_film)')	('1935', '/wiki/1935_in_film')			
1206	('The Sea Around Us', '/wiki/The_Sea_Around_Us_(film)')	('1952', '/wiki/1952_in_film')			
1207	('Seal Island', '/wiki/Seal_Island_(film)')	('1948', '/wiki/1948_in_film')			
1208	('The Search', '/wiki/The_Search')	('1948', '/wiki/1948_in_film')			
1209	('Seawards the Great Ships', '/wiki/Seawards_the_Great_Ships')	('1961', '/wiki/1961_in_film')			
1210	('The Secret Land', '/wiki/The_Secret_Land')	('1948', '/wiki/1948_in_film')			
1211	('Seeds of Destiny', '/wiki/Seeds_of_Destiny')	('1946', '/wiki/1946_in_film')			
1212	('Separate Tables', '/wiki/Separate_Tables_(film)')	('1958', '/wiki/1958_in_film')			
1213	('Serengeti Shall Not Die (Serengeti darf nicht sterben)', '/wiki/Serengeti_Shall_Not_Die')	('1959', '/wiki/1959_in_film')			
1214	('Sergeant York', '/wiki/Sergeant_York_(film)')	('1941', '/wiki/1941_in_film')			
1215	('Seven Brides for Seven Brothers', '/wiki/Seven_Brides_for_Seven_Brothers')	('1954', '/wiki/1954_in_film')			
1216	('Seven Days to Noon', '/wiki/Seven_Days_to_Noon')	('1951', '/wiki/1951_in_film')			
1217	('The Seventh Veil', '/wiki/The_Seventh_Veil')	('1946', '/wiki/1946_in_film')			
1218	('Shane', '/wiki/Shane_(film)')	('1953', '/wiki/1953_in_film')			
1219	('Shanghai Express', '/wiki/Shanghai_Express_(film)')	('1931/32', '/wiki/1931_in_film')			
1220	('She Wore a Yellow Ribbon', '/wiki/She_Wore_a_Yellow_Ribbon')	('1949', '/wiki/1949_in_film')			
1221	('Shoeshine (Sciuscià)', '/wiki/Shoeshine_(film)')	('1947', '/wiki/1947_in_film')			
1222	('The Silent World (Le Monde du silence)', '/wiki/The_Silent_World')	('1956', '/wiki/1956_in_film')			
1223	('The Sin of Madelon Claudet', '/wiki/The_Sin_of_Madelon_Claudet')	('1931/32', '/wiki/1931_in_film')			
1224	('Since You Went Away', '/wiki/Since_You_Went_Away')	('1944', '/wiki/1944_in_film')			
1225	('Skippy', '/wiki/Skippy_(film)')	('1930/31', '/wiki/1930_in_film')			
1226	('Sky Above and Mud Beneath (Le Ciel et la boue)', '/wiki/Sky_Above_and_Mud_Beneath')	('1961', '/wiki/1961_in_film')			
1227	('The Snake Pit', '/wiki/The_Snake_Pit')	('1948', '/wiki/1948_in_film')			
1228	('Snow White and the Seven Dwarfs', '/wiki/Snow_White_and_the_Seven_Dwarfs_(1937_film)')	('1937', '/wiki/1937_in_film')			
1229	('So Much for So Little', '/wiki/So_Much_for_So_Little')	('1949', '/wiki/1949_in_film')			
1230	('So This Is Harris!', '/wiki/So_This_Is_Harris!')	('1932/33', '/wiki/1932_in_film')			
1231	('The Solid Gold Cadillac', '/wiki/The_Solid_Gold_Cadillac')	('1956', '/wiki/1956_in_film')			
1232	('Some Like It Hot', '/wiki/Some_Like_It_Hot')	('1959', '/wiki/1959_in_film')			
1233	('Somebody Up There Likes Me', '/wiki/Somebody_Up_There_Likes_Me_(1956_film)')	('1956', '/wiki/1956_in_film')			
1234	('The Song of Bernadette', '/wiki/The_Song_of_Bernadette_(film)')	('1943', '/wiki/1943_in_film')			
1235	('Song of the South', '/wiki/Song_of_the_South')	('1947', '/wiki/1947_in_film')			
1236	('Song Without End', '/wiki/Song_Without_End')	('1960', '/wiki/1960_in_film')			
1237	('Sons and Lovers', '/wiki/Sons_and_Lovers_(film)')	('1960', '/wiki/1960_in_film')			
1238	('Sons of Liberty', '/wiki/Sons_of_Liberty_(film)')	('1939', '/wiki/1939_in_film')			
1239	('South Pacific', '/wiki/South_Pacific_(1958_film)')	('1958', '/wiki/1958_in_film')			
1240	('Spartacus', '/wiki/Spartacus_(film)')	('1960', '/wiki/1960_in_film')			
1241	('Spawn of the North', '/wiki/Spawn_of_the_North')	('1938', '/wiki/1938_in_film')			
1242	('Speaking of Animals and Their Families', '/wiki/Speaking_of_Animals_and_Their_Families')	('1942', '/wiki/1942_in_film')			
1243	('Speedy Gonzales', '/wiki/Speedy_Gonzales_(film)')	('1955', '/wiki/1955_in_film')			
1244	('Spellbound', '/wiki/Spellbound_(1945_film)')	('1945', '/wiki/1945_in_film')			
1245	('Splendor in the Grass', '/wiki/Splendor_in_the_Grass')	('1961', '/wiki/1961_in_film')			
1246	('Stagecoach', '/wiki/Stagecoach_(1939_film)')	('1939', '/wiki/1939_in_film')			
1247	('Stairway to Light', '/wiki/Stairway_to_Light')	('1945', '/wiki/1945_in_film')			
1248	('Stalag 17', '/wiki/Stalag_17')	('1953', '/wiki/1953_in_film')			
1249	('Star in the Night', '/wiki/Star_in_the_Night')	('1945', '/wiki/1945_in_film')			
1250	('A Star Is Born', '/wiki/A_Star_Is_Born_(1937_film)')	('1937', '/wiki/1937_in_film')			
1251	('State Fair', '/wiki/State_Fair_(1945_film)')	('1945', '/wiki/1945_in_film')			
1252	('The Story of Louis Pasteur', '/wiki/The_Story_of_Louis_Pasteur')	('1936', '/wiki/1936_in_film')			
1253	('The Stratton Story', '/wiki/The_Stratton_Story')	('1949', '/wiki/1949_in_film')			
1254	('Street Angel', '/wiki/Street_Angel_(1928_film)')	('1927/28', '/wiki/1927_in_film')			
1255	('A Streetcar Named Desire', '/wiki/A_Streetcar_Named_Desire_(1951_film)')	('1951', '/wiki/1951_in_film')			
1256	('Strike Up the Band', '/wiki/Strike_Up_the_Band_(film)')	('1940', '/wiki/1940_in_film')			
1257	('The Substitute', '/wiki/Surogat')	('1961', '/wiki/1961_in_film')			
1258	"(""Sundays and Cybele (Le Dimanches de Ville d'Avray)"", '/wiki/Sundays_and_Cybele')"	('1962', '/wiki/1962_in_film')			
1259	('Sunrise', '/wiki/Sunrise:_A_Song_of_Two_Humans')	('1927/28', '/wiki/1927_in_film')			
1260	('Sunset Boulevard', '/wiki/Sunset_Boulevard_(film)')	('1950', '/wiki/1950_in_film')			
1261	('Survival City', '/wiki/Survival_City')	('1955', '/wiki/1955_in_film')			
1262	('Suspicion', '/wiki/Suspicion_(1941_film)')	('1941', '/wiki/1941_in_film')			
1263	('Sweet Bird of Youth', '/wiki/Sweet_Bird_of_Youth_(1962_film)')	('1962', '/wiki/1962_in_film')			
1264	('Sweethearts', '/wiki/Sweethearts_(1938_film)')	('1938', '/wiki/1938_in_film')			
1265	('Swing Time', '/wiki/Swing_Time_(film)')	('1936', '/wiki/1936_in_film')			
1266	('Symphony of a City', '/wiki/Symphony_of_a_City')	('1948', '/wiki/1948_in_film')			
1267	('Tabu', '/wiki/Tabu:_A_Story_of_the_South_Seas')	('1930/31', '/wiki/1930_in_film')			
1268	('Target for Tonight', '/wiki/Target_for_Tonight')	('1941', '/wiki/1941_in_film')			
1269	('Teddy, the Rough Rider', '/wiki/Teddy,_the_Rough_Rider')	('1940', '/wiki/1940_in_film')			
1270	('Tempest', '/wiki/Tempest_(1928_film)')	('1927/28', '/wiki/1927_in_film')			
1271	('The Ten Commandments', '/wiki/The_Ten_Commandments_(1956_film)')	('1956', '/wiki/1956_in_film')			
1272	('That Hamilton Woman', '/wiki/That_Hamilton_Woman')	('1941', '/wiki/1941_in_film')			
1273	('That Mothers Might Live', '/wiki/That_Mothers_Might_Live')	('1938', '/wiki/1938_in_film')			
1274	('The Thief of Bagdad', '/wiki/The_Thief_of_Bagdad_(1940_film)')	('1940', '/wiki/1940_in_film')			
1275	('The Third Man', '/wiki/The_Third_Man')	('1950', '/wiki/1950_in_film')			
1276	('Thirty Seconds Over Tokyo', '/wiki/Thirty_Seconds_Over_Tokyo')	('1944', '/wiki/1944_in_film')			
1277	('This Above All', '/wiki/This_Above_All_(film)')	('1942', '/wiki/1942_in_film')			
1278	('This Is the Army', '/wiki/This_Is_the_Army')	('1943', '/wiki/1943_in_film')			
1279	('This Land Is Mine', '/wiki/This_Land_Is_Mine_(film)')	('1943', '/wiki/1943_in_film')			
1280	('This Mechanical Age', '/wiki/This_Mechanical_Age')	('1954', '/wiki/1954_in_film')			
1281	('Three Coins in the Fountain', '/wiki/Three_Coins_in_the_Fountain_(film)')	('1954', '/wiki/1954_in_film')			
1282	('The Three Faces of Eve', '/wiki/The_Three_Faces_of_Eve')	('1957', '/wiki/1957_in_film')			
1283	('Three Little Pigs', '/wiki/Three_Little_Pigs_(film)')	('1932/33', '/wiki/1932_in_film')			
1284	('Three Orphan Kittens', '/wiki/Three_Orphan_Kittens')	('1935', '/wiki/1935_in_film')			
1285	('Through a Glass Darkly (Såsom i en spegel)', '/wiki/Through_a_Glass_Darkly_(film)')	('1961', '/wiki/1961_in_film')			
1286	('Thunderball', '/wiki/Thunderball_(film)')	('1965', '/wiki/1965_in_film')			
1287	"(""Thursday's Children"", '/wiki/Thursday%27s_Children')"	('1954', '/wiki/1954_in_film')			
1288	('The Time Machine', '/wiki/The_Time_Machine_(1960_film)')	('1960', '/wiki/1960_in_film')			
1289	('A Time Out of War', '/wiki/A_Time_Out_of_War')	('1954', '/wiki/1954_in_film')			
1290	('Tin Pan Alley', '/wiki/Tin_Pan_Alley_(film)')	('1940', '/wiki/1940_in_film')			
1291	('The Titan: Story of Michelangelo', '/wiki/The_Titan:_Story_of_Michelangelo')	('1950', '/wiki/1950_in_film')			
1292	('Titanic', '/wiki/Titanic_(1953_film)')	('1953', '/wiki/1953_in_film')			
1293	('To Catch a Thief', '/wiki/To_Catch_a_Thief')	('1955', '/wiki/1955_in_film')			
1294	('To Each His Own', '/wiki/To_Each_His_Own_(1946_film)')	('1946', '/wiki/1946_in_film')			
1295	('To Kill a Mockingbird', '/wiki/To_Kill_a_Mockingbird_(film)')	('1962', '/wiki/1962_in_film')			
1296	('Tom Jones', '/wiki/Tom_Jones_(1963_film)')	('1963', '/wiki/1963_in_film')			
1297	('tom thumb', '/wiki/Tom_Thumb_(film)')	('1958', '/wiki/1958_in_film')			
1298	('Toot, Whistle, Plunk and Boom', '/wiki/Toot,_Whistle,_Plunk_and_Boom')	('1953', '/wiki/1953_in_film')			
1299	('Topkapi', '/wiki/Topkapi_(film)')	('1964', '/wiki/1964_in_film')			
1300	('The Tortoise and the Hare', '/wiki/The_Tortoise_and_the_Hare_(film)')	('1934', '/wiki/1934_in_film')			
1301	('Torture Money', '/wiki/Torture_Money')	('1937', '/wiki/1937_in_film')			
1302	('Toward Independence', '/wiki/Toward_Independence')	('1948', '/wiki/1948_in_film')			
1303	('Transatlantic', '/wiki/Transatlantic_(1931_film)')	('1931/32', '/wiki/1931_in_film')			
1304	('The Treasure of the Sierra Madre', '/wiki/The_Treasure_of_the_Sierra_Madre_(film)')	('1948', '/wiki/1948_in_film')			
1305	('A Tree Grows in Brooklyn', '/wiki/A_Tree_Grows_in_Brooklyn_(1945_film)')	('1945', '/wiki/1945_in_film')			
1306	('The True Glory', '/wiki/The_True_Glory')	('1945', '/wiki/1945_in_film')			
1307	('The True Story of the Civil War', '/wiki/The_True_Story_of_the_Civil_War')	('1956', '/wiki/1956_in_film')			
1308	('Tweetie Pie', '/wiki/Tweetie_Pie')	('1947', '/wiki/1947_in_film')			
1309	"(""Twelve O'Clock High"", '/wiki/Twelve_O%27Clock_High')"	('1949', '/wiki/1949_in_film')			
1310	('Two Arabian Knights', '/wiki/Two_Arabian_Knights')	('1927/28', '/wiki/1927_in_film')			
1311	('The Two Mouseketeers', '/wiki/The_Two_Mouseketeers')	('1951', '/wiki/1951_in_film')			
1312	('Two Women (La Ciociara)', '/wiki/Two_Women')	('1961', '/wiki/1961_in_film')			
1313	('The Ugly Duckling', '/wiki/The_Ugly_Duckling_(1939_film)')	('1939', '/wiki/1939_in_film')			
1314	('Underworld', '/wiki/Underworld_(1927_film)')	('1927/28', '/wiki/1927_in_film')			
1315	('The V.I.P.s', '/wiki/The_V.I.P.s_(film)')	('1963', '/wiki/1963_in_film')			
1316	('Vacation from Marriage (UK title Perfect Strangers)', '/wiki/Perfect_Strangers_(1945_film)')	('1946', '/wiki/1946_in_film')			
1317	('Van Gogh', '/wiki/Van_Gogh_(1948_film)')	('1949', '/wiki/1949_in_film')			
1318	('The Vanishing Prairie', '/wiki/The_Vanishing_Prairie')	('1954', '/wiki/1954_in_film')			
1319	('The Virgin Spring (Jungfrukällan)', '/wiki/The_Virgin_Spring')	('1960', '/wiki/1960_in_film')			
1320	('Viva Villa!', '/wiki/Viva_Villa!')	('1934', '/wiki/1934_in_film')			
1321	('Viva Zapata!', '/wiki/Viva_Zapata!')	('1952', '/wiki/1952_in_film')			
1322	('Waikiki Wedding', '/wiki/Waikiki_Wedding')	('1937', '/wiki/1937_in_film')			
1323	('The Walls of Malapaga', '/wiki/The_Walls_of_Malapaga')	('1950', '/wiki/1950_in_film')			
1324	('The War of the Worlds', '/wiki/The_War_of_the_Worlds_(1953_film)')	('1953', '/wiki/1953_in_film')			
1325	('Watch on the Rhine', '/wiki/Watch_on_the_Rhine')	('1943', '/wiki/1943_in_film')			
1326	('Water Birds', '/wiki/Water_Birds')	('1952', '/wiki/1952_in_film')			
1327	('The Way of All Flesh', '/wiki/The_Way_of_All_Flesh_(1927_film)')	('1927/28', '/wiki/1927_in_film')			
1328	('West Side Story', '/wiki/West_Side_Story_(1961_film)')	('1961', '/wiki/1961_in_film')			
1329	('The Westerner', '/wiki/The_Westerner_(1940_film)')	('1940', '/wiki/1940_in_film')			
